"","Country.Name","Country.Code","Region","Income.Group","Special.Notes","Year","Life.Expectancy","Fertility.Rate","Population"
"191","Korea, Dem. People‰Ûªs Rep.","PRK","East Asia & Pacific","Low income","",1960,51.07717073,NA,11424179
"192","Portugal","PRT","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 200.482 Portuguese escudo. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",1960,62.80892683,3.16,8857716
"193","Paraguay","PRY","Latin America & Caribbean","Upper middle income","National accounts data have been revised from 1960 onward. The methodology and base year have not changed but the output of two hydroelectric plants (shared with neighboring countries) has been added raising GDP from previous estimates. On the supply side, it was added in ""gas, electricity and water."" On the demand side changes were mainly to exports, but also for imports, investment and consumption. National accounts price valuations for 1991 to 2012 have also been corrected and changed from VAP to VAB.",1960,63.79370732,6.5,1902871
"194","West Bank and Gaza","PSE","Middle East & North Africa","Lower middle income","The new base year is 2004.",1960,NA,NA,NA
"197","French Polynesia","PYF","East Asia & Pacific","High income","",1960,56.35704878,5.658,78083
"198","Qatar","QAT","Middle East & North Africa","High income","Based on data from the Qatar Ministry of Development Planning and Statistics and the Qatar Central Bank, the new base year is 2013.",1960,61.20607317,6.971,47309
"199","Romania","ROU","Europe & Central Asia","Upper middle income","Based on data from EUROSTAT, the Romanian National Institute of Statistics, the National Bank of Romania, and World Bank estimates, the new base year is 2005.",1960,65.64243902,2.34,18406905
"200","Russian Federation","RUS","Europe & Central Asia","Upper middle income","The new base year is 2011.",1960,66.05529268,2.52,119897000
"201","Rwanda","RWA","Sub-Saharan Africa","Low income","Based on official government statistics, national accounts data are revised for 2006 onward; the new base year is 2011. Rwanda reports using SNA 2008.",1960,42.24929268,8.187,2933424
"203","Saudi Arabia","SAU","Middle East & North Africa","High income","Based on data from the Saudi Central Department of Statistics and Information under the authority of the Ministry of Economy and Planning, the new base year is 2010.",1960,45.66626829,7.216,4086539
"204","Sudan","SDN","Sub-Saharan Africa","Lower middle income","Demographic data (total population, life expectancy, fertility, child mortality, migration), education series, and HIV prevalence are reported separately for Sudan and South Sudan; see specific notes for other series. National accounts data exclude South Sudan after July 9, 2011. Other data reported for Sudan generally include South Sudan to 2011 unless otherwise noted. External debt data and land-related data (including population density, but excluding surface area after 2010) for all years include South Sudan.",1960,48.18763415,6.691,7527450
"205","Senegal","SEN","Sub-Saharan Africa","Low income","",1960,38.206,6.951,3177560
"206","Singapore","SGP","East Asia & Pacific","High income","Fiscal year end: March 31; reporting period for national accounts data: CY. Country reports using a blend of SNA 1993 and SNA 2008. April 2012 database update: National accounts time series were replaced with official government statistics.",1960,65.65982927,5.454,1646400
"207","Solomon Islands","SLB","East Asia & Pacific","Lower middle income","National accounts data have been revised from 2007 to 2013 based on IMF reports.",1960,49.38170732,6.388,117869
"208","Sierra Leone","SLE","Sub-Saharan Africa","Low income","Fiscal year end: June 30; reporting period for national accounts data: CY. April 2013 database update: Based on official government statistics, national accounts data were revised for 1990 onward; the base year changed to 2006.",1960,30.33153659,5.97,2181701
"209","El Salvador","SLV","Latin America & Caribbean","Lower middle income","",1960,49.94792683,6.674,2762897
"210","San Marino","SMR","Europe & Central Asia","High income","",1960,NA,NA,15393
"211","Somalia","SOM","Sub-Saharan Africa","Low income","",1960,36.96587805,7.25,2756380
"212","Serbia","SRB","Europe & Central Asia","Upper middle income","Montenegro declared independence from Serbia and Montenegro on June 3, 2006. Where available, data for each country are shown separately. However, for Serbia, some indicators, such as those series for which data appear only for Serbia and not Montenegro--e.g., aid, environment, external debt, balance of payments, various social indicators excluding population--continue to include data for Montenegro through 2005. Moreover, data from 1999 onward for Serbia for most indicators exclude data for Kosovo, 1999 being the year when Kosovo became a territory under international administration pursuant to UN Security Council Resolution 1244 (1999); any exceptions are noted. Kosovo became a World Bank member on June 29, 2009; available data are shown separately for Kosovo. In 2011, the Statistical Office of Serbia improved the methodology of national accounts data for 2003 onward. Specifically, the classification of sectors was revised. The new reference year for chain linked series is 2010.",1960,NA,NA,NA
"214","South Sudan","SSD","Sub-Saharan Africa","Low income","South Sudan declared its independence on July 9, 2011. Data are shown separately for South Sudan where available.",1960,31.67670732,6.721,2955044
"217","Sao Tome and Principe","STP","Sub-Saharan Africa","Lower middle income","The new base year is 2008. Value added is in basic prices.",1960,50.45136585,6.242,64255
"218","Suriname","SUR","Latin America & Caribbean","Upper middle income","",1960,59.68012195,6.608,289972
"219","Slovak Republic","SVK","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2009: 1 euro = 30.126 Slovak koruna. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",1960,69.97592683,3.04,4068095
"220","Slovenia","SVN","Europe & Central Asia","High income","A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate entered into force on January 1, 2007: 1 euro = 239.64 Slovenian tolar. Please note that historical data are not actual euros and are not comparable or suitable for aggregation across countries.",1960,68.97804878,2.341,1584720
"221","Sweden","SWE","Europe & Central Asia","High income","Fiscal year end: June 30; reporting period for national accounts data: CY.",1960,73.00560976,2.17,7484656
"222","Swaziland","SWZ","Sub-Saharan Africa","Lower middle income","Fiscal year end: March 31; reporting period for national accounts data: CY. Authorities revised national accounts from 1999 to 2015.",1960,44.23378049,6.717,349233
"223","Sint Maarten (Dutch part)","SXM","Latin America & Caribbean","High income","",1960,NA,NA,NA
"224","Seychelles","SYC","Sub-Saharan Africa","High income","April 2013 database update: Based on official government statistics, national accounts data were revised for 1976 onward; the base year changed to 2006.",1960,NA,NA,41700
"225","Syrian Arab Republic","SYR","Middle East & North Africa","Lower middle income","April 2013 database update: Based on data from the Central Bureau of Statistics, national accounts data were revised for 2003 onward.",1960,52.7682439,7.467,4592777
"226","Turks and Caicos Islands","TCA","Latin America & Caribbean","High income","",1960,NA,NA,5724
"227","Chad","TCD","Sub-Saharan Africa","Low income","Based on IMF data, national accounts data have been revised for 2005 onward; the new base year is 2005.",1960,38.01612195,6.25,3002596
"230","Togo","TGO","Sub-Saharan Africa","Low income","April 2013 database update: Based on IMF data, national accounts data have been revised for 2000; the new base year is 2000.",1960,40.27282927,6.521,1580513
"231","Thailand","THA","East Asia & Pacific","Upper middle income","Fiscal year end: September 30; reporting period for national accounts data: CY. Based on data from the Bank of Thailand and the National Economics and Social Development Board (NESDB), the new base year is 2002.",1960,54.69931707,6.147,27397178
"232","Tajikistan","TJK","Europe & Central Asia","Lower middle income","",1960,56.15353659,6.235,2064035
"233","Turkmenistan","TKM","Europe & Central Asia","Upper middle income","On January 1, 2009, the Turkmen manat was redenominated (1 new manat = 5,000 old manats).",1960,54.45868293,6.415,1593501
